"name","BO","rand","repBO","repRand"
nGen-5_plotBudjetPerGen-200_he-0.7,712150,279963,499033,713214
nGen-5_plotBudjetPerGen-200_he-0.7,413530,530252,574470,978766
nGen-5_plotBudjetPerGen-200_he-0.7,326558,483153,43001,555947
nGen-5_plotBudjetPerGen-200_he-0.7,882365,534399,355281,405278
nGen-5_plotBudjetPerGen-200_he-0.7,786961,146338,841462,943431
nGen-5_plotBudjetPerGen-200_he-0.7,568957,132045,329622,174668
nGen-5_plotBudjetPerGen-200_he-0.7,437863,51457,610034,458533
nGen-5_plotBudjetPerGen-200_he-0.7,297043,635463,962077,80303
nGen-5_plotBudjetPerGen-200_he-0.7,862344,270798,482170,296659
nGen-5_plotBudjetPerGen-200_he-0.7,820915,444489,174804,560007
nGen-5_plotBudjetPerGen-200_he-0.7,606681,352778,931930,819163
nGen-5_plotBudjetPerGen-200_he-0.7,685231,701092,741610,429768
nGen-5_plotBudjetPerGen-200_he-0.7,627286,851055,415205,289497
nGen-5_plotBudjetPerGen-200_he-0.7,797778,156704,575206,345039
nGen-5_plotBudjetPerGen-200_he-0.7,620161,870010,40783,645288
nGen-5_plotBudjetPerGen-200_he-0.7,979223,834300,990101,920613
nGen-5_plotBudjetPerGen-200_he-0.7,265770,259283,59611,750528
nGen-5_plotBudjetPerGen-200_he-0.7,234867,825157,974937,196678
nGen-5_plotBudjetPerGen-200_he-0.7,935978,562013,463091,48678
nGen-5_plotBudjetPerGen-200_he-0.7,945327,52485,789178,407089
nGen-5_plotBudjetPerGen-200_he-0.7,682530,325720,643848,657660
nGen-5_plotBudjetPerGen-200_he-0.7,913853,499824,643230,849232
nGen-5_plotBudjetPerGen-200_he-0.7,766750,127789,955635,340434
nGen-5_plotBudjetPerGen-200_he-0.7,848008,252516,819086,356373
nGen-5_plotBudjetPerGen-200_he-0.7,29220,789109,981640,693997
nGen-5_plotBudjetPerGen-200_he-0.7,388792,506989,159066,510999
nGen-5_plotBudjetPerGen-200_he-0.7,607411,919481,469494,912815
nGen-5_plotBudjetPerGen-200_he-0.7,220461,818282,137523,331706
nGen-5_plotBudjetPerGen-200_he-0.7,577740,945426,364797,529936
nGen-5_plotBudjetPerGen-200_he-0.7,747585,851253,376545,749064
nGen-5_plotBudjetPerGen-200_he-0.7,615031,397861,274823,237698
nGen-5_plotBudjetPerGen-200_he-0.7,126570,52889,201746,486916
nGen-5_plotBudjetPerGen-200_he-0.7,730070,775000,460668,665737
nGen-5_plotBudjetPerGen-200_he-0.7,521182,906260,230623,670188
nGen-5_plotBudjetPerGen-200_he-0.7,289876,610733,526533,161537
nGen-5_plotBudjetPerGen-200_he-0.7,813423,633494,563389,937427
nGen-5_plotBudjetPerGen-200_he-0.7,995570,722090,770389,61568
nGen-5_plotBudjetPerGen-200_he-0.7,752673,124416,2603,794138
nGen-5_plotBudjetPerGen-200_he-0.7,232027,594898,860291,859885
nGen-5_plotBudjetPerGen-200_he-0.7,944593,944332,432409,679423
nGen-5_plotBudjetPerGen-200_he-0.7,668811,302533,939082,559226
nGen-5_plotBudjetPerGen-200_he-0.7,183672,978089,681670,285117
nGen-5_plotBudjetPerGen-200_he-0.7,261279,940445,925265,45922
nGen-5_plotBudjetPerGen-200_he-0.7,341671,66312,766633,56467
nGen-5_plotBudjetPerGen-200_he-0.7,80740,429326,620663,512913
nGen-5_plotBudjetPerGen-200_he-0.7,756650,610787,774712,252864
nGen-5_plotBudjetPerGen-200_he-0.7,170596,598867,480695,641159
nGen-5_plotBudjetPerGen-200_he-0.7,279474,934290,615745,150442
nGen-5_plotBudjetPerGen-200_he-0.7,29500,271368,281633,925710
nGen-5_plotBudjetPerGen-200_he-0.7,467281,138298,396393,644856
nGen-5_plotBudjetPerGen-200_he-0.7,742293,398044,590249,785454
nGen-5_plotBudjetPerGen-200_he-0.7,750709,981068,975467,740310
nGen-5_plotBudjetPerGen-200_he-0.7,926466,855015,605441,112705
nGen-5_plotBudjetPerGen-200_he-0.7,351553,791899,95440,527735
nGen-5_plotBudjetPerGen-200_he-0.7,106187,818968,897767,413217
nGen-5_plotBudjetPerGen-200_he-0.7,395563,930006,923044,790778
nGen-5_plotBudjetPerGen-200_he-0.7,903550,832576,124598,419906
nGen-5_plotBudjetPerGen-200_he-0.7,275378,437808,244389,598444
nGen-5_plotBudjetPerGen-200_he-0.7,605446,239523,87582,920973
nGen-5_plotBudjetPerGen-200_he-0.7,130625,592914,404953,438566
nGen-5_plotBudjetPerGen-200_he-0.7,48204,971233,941353,90353
nGen-5_plotBudjetPerGen-200_he-0.7,682232,25952,832556,63830
nGen-5_plotBudjetPerGen-200_he-0.7,909172,529862,348957,943724
nGen-5_plotBudjetPerGen-200_he-0.7,899625,539128,697789,889428
nGen-5_plotBudjetPerGen-200_he-0.7,455595,327344,247613,254114
nGen-5_plotBudjetPerGen-200_he-0.7,208785,561301,333541,608222
nGen-5_plotBudjetPerGen-200_he-0.7,192387,845775,438194,758860
nGen-5_plotBudjetPerGen-200_he-0.7,973701,392622,299132,779053
nGen-5_plotBudjetPerGen-200_he-0.7,292453,44730,729968,768676
nGen-5_plotBudjetPerGen-200_he-0.7,267191,866417,406511,95499
nGen-5_plotBudjetPerGen-200_he-0.7,238271,440830,4446,35344
nGen-5_plotBudjetPerGen-200_he-0.7,484646,88975,541052,897831
nGen-5_plotBudjetPerGen-200_he-0.7,190840,787091,612352,337673
nGen-5_plotBudjetPerGen-200_he-0.7,721986,967740,761245,877137
nGen-5_plotBudjetPerGen-200_he-0.7,60102,356064,282554,205398
nGen-5_plotBudjetPerGen-200_he-0.7,341240,102303,197875,905722
nGen-5_plotBudjetPerGen-200_he-0.7,493465,716501,950264,451277
nGen-5_plotBudjetPerGen-200_he-0.7,459896,644181,603563,500606
nGen-5_plotBudjetPerGen-200_he-0.7,532564,590748,881746,179201
nGen-5_plotBudjetPerGen-200_he-0.7,394746,16893,821924,163520
nGen-5_plotBudjetPerGen-200_he-0.7,584443,823344,670703,821112
nGen-5_plotBudjetPerGen-200_he-0.7,859143,713938,842187,424307
nGen-5_plotBudjetPerGen-200_he-0.7,793241,380352,808020,561495
nGen-5_plotBudjetPerGen-200_he-0.7,701091,549711,740907,110582
nGen-5_plotBudjetPerGen-200_he-0.7,545130,612339,52642,770150
nGen-5_plotBudjetPerGen-200_he-0.7,128743,655192,357365,6209
nGen-5_plotBudjetPerGen-200_he-0.7,786653,965431,127673,435947
nGen-5_plotBudjetPerGen-200_he-0.7,399376,551254,111341,509460
nGen-5_plotBudjetPerGen-200_he-0.7,365344,584375,711657,304959
nGen-5_plotBudjetPerGen-200_he-0.7,672272,699188,601027,462576
nGen-5_plotBudjetPerGen-200_he-0.7,458161,969695,473928,328385
nGen-5_plotBudjetPerGen-200_he-0.7,693644,21074,522227,172651
nGen-5_plotBudjetPerGen-200_he-0.7,805022,713574,399640,530340
nGen-5_plotBudjetPerGen-200_he-0.7,908773,356154,561929,822884
nGen-5_plotBudjetPerGen-200_he-0.7,652957,355938,856681,308969
nGen-5_plotBudjetPerGen-200_he-0.7,765731,450894,799005,348179
nGen-5_plotBudjetPerGen-200_he-0.7,552278,209823,739132,63724
nGen-5_plotBudjetPerGen-200_he-0.7,986465,356281,738003,613578
nGen-5_plotBudjetPerGen-200_he-0.7,260342,501519,491227,943786
nGen-5_plotBudjetPerGen-200_he-0.7,812421,925924,663388,183944
nGen-5_plotBudjetPerGen-200_he-0.7,704175,857841,241791,582313
nGen-5_plotBudjetPerGen-200_he-0.7,542520,45930,141469,549179
nGen-5_plotBudjetPerGen-200_he-0.7,886995,456216,81050,172685
nGen-5_plotBudjetPerGen-200_he-0.7,809401,969026,715115,411155
nGen-5_plotBudjetPerGen-200_he-0.7,575555,840575,261283,902130
nGen-5_plotBudjetPerGen-200_he-0.7,521030,642746,108992,499105
nGen-5_plotBudjetPerGen-200_he-0.7,321835,749753,296929,867077
nGen-5_plotBudjetPerGen-200_he-0.7,394858,354240,471595,723168
nGen-5_plotBudjetPerGen-200_he-0.7,804622,801814,607546,359569
nGen-5_plotBudjetPerGen-200_he-0.7,891504,8503,871500,635180
nGen-5_plotBudjetPerGen-200_he-0.7,25261,772496,344693,719246
nGen-5_plotBudjetPerGen-200_he-0.7,230190,987377,684017,687308
nGen-5_plotBudjetPerGen-200_he-0.7,389301,249464,781623,263979
nGen-5_plotBudjetPerGen-200_he-0.7,7514,570979,602710,732398
nGen-5_plotBudjetPerGen-200_he-0.7,856170,39115,695868,714828
nGen-5_plotBudjetPerGen-200_he-0.7,74464,961730,881496,522305
nGen-5_plotBudjetPerGen-200_he-0.7,837939,276512,832183,386686
nGen-5_plotBudjetPerGen-200_he-0.7,455311,345015,804590,790126
nGen-5_plotBudjetPerGen-200_he-0.7,286916,601700,452032,322027
nGen-5_plotBudjetPerGen-200_he-0.7,939728,512402,318180,110108
nGen-5_plotBudjetPerGen-200_he-0.7,64901,977687,628977,903522
nGen-5_plotBudjetPerGen-200_he-0.7,921116,751586,904385,474598
nGen-5_plotBudjetPerGen-200_he-0.7,135129,649365,93069,972352
nGen-5_plotBudjetPerGen-200_he-0.7,15586,920923,459741,371715
nGen-5_plotBudjetPerGen-200_he-0.7,993655,136949,34240,111618
nGen-5_plotBudjetPerGen-200_he-0.7,873877,810377,615169,729875
nGen-5_plotBudjetPerGen-200_he-0.7,677112,893040,49852,375972
nGen-5_plotBudjetPerGen-200_he-0.7,80284,535504,787197,276097
nGen-5_plotBudjetPerGen-200_he-0.7,308686,996292,494006,303433
nGen-5_plotBudjetPerGen-200_he-0.7,687746,583696,339570,757791
nGen-5_plotBudjetPerGen-200_he-0.7,608047,984205,162676,405732
nGen-5_plotBudjetPerGen-200_he-0.7,76161,746006,302550,699326
nGen-5_plotBudjetPerGen-200_he-0.7,191005,271403,284876,522149
nGen-5_plotBudjetPerGen-200_he-0.7,461347,738891,413074,348101
nGen-5_plotBudjetPerGen-200_he-0.7,527074,867648,810424,402847
nGen-5_plotBudjetPerGen-200_he-0.7,721812,210607,754341,901594
nGen-5_plotBudjetPerGen-200_he-0.7,486192,229177,788312,384717
nGen-5_plotBudjetPerGen-200_he-0.7,140860,852795,388123,945813
nGen-5_plotBudjetPerGen-200_he-0.7,768599,4917,237142,840891
nGen-5_plotBudjetPerGen-200_he-0.7,15220,247030,171311,743210
nGen-5_plotBudjetPerGen-200_he-0.7,329655,808906,440126,382622
nGen-5_plotBudjetPerGen-200_he-0.7,421970,548041,337024,694966
nGen-5_plotBudjetPerGen-200_he-0.7,885047,654691,227601,483043
nGen-5_plotBudjetPerGen-200_he-0.7,368384,645065,916931,759534
nGen-5_plotBudjetPerGen-200_he-0.7,681096,23877,350870,136711
nGen-5_plotBudjetPerGen-200_he-0.7,757015,109766,774138,135228
nGen-5_plotBudjetPerGen-200_he-0.7,755140,913971,429937,570792
nGen-5_plotBudjetPerGen-200_he-0.7,330286,808159,598191,400670
nGen-5_plotBudjetPerGen-200_he-0.7,860264,75912,954268,251455
nGen-5_plotBudjetPerGen-200_he-0.7,951335,718575,160975,667912
nGen-5_plotBudjetPerGen-200_he-0.7,146493,478981,147895,359991
nGen-5_plotBudjetPerGen-200_he-0.7,999271,668723,789664,205884
nGen-5_plotBudjetPerGen-200_he-0.7,329098,833907,960134,634816
nGen-5_plotBudjetPerGen-200_he-0.7,701751,460749,73002,340552
nGen-5_plotBudjetPerGen-200_he-0.7,378204,206780,808642,732742
nGen-5_plotBudjetPerGen-200_he-0.7,484257,435618,276922,467149
nGen-5_plotBudjetPerGen-200_he-0.7,142210,408228,328489,931513
nGen-5_plotBudjetPerGen-200_he-0.7,6888,422510,194001,497302
nGen-5_plotBudjetPerGen-200_he-0.7,912712,41458,968322,775103
nGen-5_plotBudjetPerGen-200_he-0.7,236885,704945,603897,598860
nGen-5_plotBudjetPerGen-200_he-0.7,875491,314483,509507,45332
nGen-5_plotBudjetPerGen-200_he-0.7,319913,570940,2039,813346
nGen-5_plotBudjetPerGen-200_he-0.7,909165,563560,81317,665841
nGen-5_plotBudjetPerGen-200_he-0.7,946378,688973,732272,243612
nGen-5_plotBudjetPerGen-200_he-0.7,378450,181876,298487,646706
nGen-5_plotBudjetPerGen-200_he-0.7,449577,932341,339195,730136
nGen-5_plotBudjetPerGen-200_he-0.7,13223,311927,342458,815744
nGen-5_plotBudjetPerGen-200_he-0.7,325482,884774,728373,501646
nGen-5_plotBudjetPerGen-200_he-0.7,43516,822611,860867,933993
nGen-5_plotBudjetPerGen-200_he-0.7,763883,621112,58169,769152
nGen-5_plotBudjetPerGen-200_he-0.7,924997,667952,948080,240104
nGen-5_plotBudjetPerGen-200_he-0.7,463388,582014,647105,334786
nGen-5_plotBudjetPerGen-200_he-0.7,76465,823159,810021,508500
nGen-5_plotBudjetPerGen-200_he-0.7,366059,24908,778030,32527
nGen-5_plotBudjetPerGen-200_he-0.7,44479,885174,393997,401127
nGen-5_plotBudjetPerGen-200_he-0.7,70455,726992,230942,382247
nGen-5_plotBudjetPerGen-200_he-0.7,847542,395584,562350,654827
nGen-5_plotBudjetPerGen-200_he-0.7,103943,784620,901033,809698
nGen-5_plotBudjetPerGen-200_he-0.7,983638,449663,271857,343741
nGen-5_plotBudjetPerGen-200_he-0.7,36523,997163,730335,631007
nGen-5_plotBudjetPerGen-200_he-0.7,756081,270550,945469,930449
nGen-5_plotBudjetPerGen-200_he-0.7,930753,913326,812136,618389
nGen-5_plotBudjetPerGen-200_he-0.7,468835,928552,730294,84413
nGen-5_plotBudjetPerGen-200_he-0.7,710950,767637,926862,654673
nGen-5_plotBudjetPerGen-200_he-0.7,541199,48258,375164,102071
nGen-5_plotBudjetPerGen-200_he-0.7,100874,568933,444381,786982
nGen-5_plotBudjetPerGen-200_he-0.7,821717,329700,705427,584602
nGen-5_plotBudjetPerGen-200_he-0.7,836429,764337,107190,554190
nGen-5_plotBudjetPerGen-200_he-0.7,702709,320400,934801,964915
nGen-5_plotBudjetPerGen-200_he-0.7,379001,776270,447289,201428
nGen-5_plotBudjetPerGen-200_he-0.7,662890,759987,848088,733538
nGen-5_plotBudjetPerGen-200_he-0.7,541971,191610,886084,331350
nGen-5_plotBudjetPerGen-200_he-0.7,927890,615927,797263,594343
nGen-5_plotBudjetPerGen-200_he-0.7,173691,119066,366619,113767
nGen-5_plotBudjetPerGen-200_he-0.7,936763,207713,648745,13443
nGen-5_plotBudjetPerGen-200_he-0.7,705061,639771,796558,631161
nGen-5_plotBudjetPerGen-200_he-0.7,472621,853624,153692,964231
nGen-5_plotBudjetPerGen-200_he-0.7,790588,525386,367542,876261
nGen-5_plotBudjetPerGen-200_he-0.7,407950,366235,744868,631924
nGen-5_plotBudjetPerGen-200_he-0.7,875462,933730,917069,506256
nGen-5_plotBudjetPerGen-200_he-0.7,828391,19643,159203,533442
nGen-5_plotBudjetPerGen-200_he-0.7,848734,467271,562185,94927
nGen-5_plotBudjetPerGen-200_he-0.7,961500,400520,279272,132717
nGen-5_plotBudjetPerGen-200_he-0.7,278171,276927,504723,785966
nGen-5_plotBudjetPerGen-200_he-0.7,921167,897814,921858,812446
nGen-5_plotBudjetPerGen-200_he-0.7,18288,811679,571852,546106
nGen-5_plotBudjetPerGen-200_he-0.7,684034,923242,259532,870519
nGen-5_plotBudjetPerGen-200_he-0.7,628989,627955,359832,165462
nGen-5_plotBudjetPerGen-200_he-0.7,803074,374100,196730,623852
nGen-5_plotBudjetPerGen-200_he-0.7,974207,491750,946375,255327
nGen-5_plotBudjetPerGen-200_he-0.7,114640,494773,464265,974959
nGen-5_plotBudjetPerGen-200_he-0.7,799623,532034,969840,23583
nGen-5_plotBudjetPerGen-200_he-0.7,504837,398208,681293,273242
nGen-5_plotBudjetPerGen-200_he-0.7,694319,817117,363000,229526
nGen-5_plotBudjetPerGen-200_he-0.7,661457,552781,730058,186387
nGen-5_plotBudjetPerGen-200_he-0.7,821542,213043,753067,761168
nGen-5_plotBudjetPerGen-200_he-0.7,833469,670935,179707,236103
nGen-5_plotBudjetPerGen-200_he-0.7,308358,782510,517674,18437
nGen-5_plotBudjetPerGen-200_he-0.7,453038,980380,161084,515634
nGen-5_plotBudjetPerGen-200_he-0.7,40315,70180,209427,222901
nGen-5_plotBudjetPerGen-200_he-0.7,6117,171531,661378,994272
nGen-5_plotBudjetPerGen-200_he-0.7,165404,853515,930511,133880
nGen-5_plotBudjetPerGen-200_he-0.7,97444,914330,721589,229688
nGen-5_plotBudjetPerGen-200_he-0.7,59758,940239,852888,154311
nGen-5_plotBudjetPerGen-200_he-0.7,951403,985505,494548,943834
nGen-5_plotBudjetPerGen-200_he-0.7,326368,824560,783320,107474
nGen-5_plotBudjetPerGen-200_he-0.7,58172,681397,87070,532645
nGen-5_plotBudjetPerGen-200_he-0.7,276268,926288,201325,172460
nGen-5_plotBudjetPerGen-200_he-0.7,937734,208342,626572,528629
nGen-5_plotBudjetPerGen-200_he-0.7,12911,462438,11201,609603
nGen-5_plotBudjetPerGen-200_he-0.7,716498,55947,645951,656574
nGen-5_plotBudjetPerGen-200_he-0.7,953046,976630,861533,814102
nGen-5_plotBudjetPerGen-200_he-0.7,90070,432053,562555,414517
nGen-5_plotBudjetPerGen-200_he-0.7,469998,142257,83896,662745
nGen-5_plotBudjetPerGen-200_he-0.7,503622,320025,99638,876435
nGen-5_plotBudjetPerGen-200_he-0.7,413036,453824,714972,941161
nGen-5_plotBudjetPerGen-200_he-0.7,983671,973885,179578,965883
nGen-5_plotBudjetPerGen-200_he-0.7,100816,40352,697609,86466
nGen-5_plotBudjetPerGen-200_he-0.7,65330,770644,299359,245781
nGen-5_plotBudjetPerGen-200_he-0.7,761168,291607,119609,723346
nGen-5_plotBudjetPerGen-200_he-0.7,924786,329022,956120,187555
nGen-5_plotBudjetPerGen-200_he-0.7,232428,416588,980493,31148
nGen-5_plotBudjetPerGen-200_he-0.7,712231,436216,452838,767707
nGen-5_plotBudjetPerGen-200_he-0.7,294356,371153,317565,93913
nGen-5_plotBudjetPerGen-200_he-0.7,197277,77606,160943,745272
nGen-5_plotBudjetPerGen-200_he-0.7,871247,99410,37729,220714
nGen-5_plotBudjetPerGen-200_he-0.7,815084,557327,505440,896838
nGen-5_plotBudjetPerGen-200_he-0.7,714588,682866,252417,724605
nGen-5_plotBudjetPerGen-200_he-0.7,670183,204473,908387,277242
nGen-5_plotBudjetPerGen-200_he-0.7,357794,182724,928295,32659
nGen-5_plotBudjetPerGen-200_he-0.7,253770,833035,635864,154707
nGen-5_plotBudjetPerGen-200_he-0.7,359272,397872,327290,543697
nGen-5_plotBudjetPerGen-200_he-0.7,559339,691247,446861,971625
nGen-5_plotBudjetPerGen-200_he-0.7,785601,711644,977672,176063
nGen-5_plotBudjetPerGen-200_he-0.7,278215,572080,980566,305136
nGen-5_plotBudjetPerGen-200_he-0.7,295674,21219,478541,492475
nGen-5_plotBudjetPerGen-200_he-0.7,885396,998605,492641,4540
nGen-5_plotBudjetPerGen-200_he-0.7,336178,28320,572670,755915
nGen-5_plotBudjetPerGen-200_he-0.7,756331,379730,955587,942176
nGen-5_plotBudjetPerGen-200_he-0.7,853563,862650,768280,270953
nGen-5_plotBudjetPerGen-200_he-0.7,455320,808183,744068,442372
nGen-5_plotBudjetPerGen-200_he-0.7,441439,643422,302821,639383
nGen-5_plotBudjetPerGen-200_he-0.7,973817,760232,203026,665887
nGen-5_plotBudjetPerGen-200_he-0.7,698747,590689,544093,286558
nGen-5_plotBudjetPerGen-200_he-0.7,140429,107126,684174,327692
nGen-5_plotBudjetPerGen-200_he-0.7,746521,561888,70573,513096
nGen-5_plotBudjetPerGen-200_he-0.7,827876,326320,733967,524663
nGen-5_plotBudjetPerGen-200_he-0.7,333131,192209,341158,129246
nGen-5_plotBudjetPerGen-200_he-0.7,301664,127183,619301,771729
nGen-5_plotBudjetPerGen-200_he-0.7,221379,558905,487767,205313
nGen-5_plotBudjetPerGen-200_he-0.7,444456,188675,655270,440773
nGen-5_plotBudjetPerGen-200_he-0.7,444414,545562,703103,625251
nGen-5_plotBudjetPerGen-200_he-0.7,548421,153952,379388,844968
nGen-5_plotBudjetPerGen-200_he-0.7,122306,229449,117564,531740
nGen-5_plotBudjetPerGen-200_he-0.7,190997,760172,34959,679095
nGen-5_plotBudjetPerGen-200_he-0.7,25275,671939,388022,357770
nGen-5_plotBudjetPerGen-200_he-0.7,741832,51246,281448,569336
nGen-5_plotBudjetPerGen-200_he-0.7,319582,464123,215179,237790
nGen-5_plotBudjetPerGen-200_he-0.7,31805,23244,779590,630086
nGen-5_plotBudjetPerGen-200_he-0.7,198820,77769,859713,421595
nGen-5_plotBudjetPerGen-200_he-0.7,665224,886587,116608,573716
nGen-5_plotBudjetPerGen-200_he-0.7,656368,427795,998815,572287
nGen-5_plotBudjetPerGen-200_he-0.7,389276,185646,92649,826545
nGen-5_plotBudjetPerGen-200_he-0.7,950570,718580,539812,986076
nGen-5_plotBudjetPerGen-200_he-0.7,846788,427138,539440,213274
nGen-5_plotBudjetPerGen-200_he-0.7,114080,942152,98999,125556
nGen-5_plotBudjetPerGen-200_he-0.7,53359,221524,658652,148042
nGen-5_plotBudjetPerGen-200_he-0.7,615379,22873,170749,849034
nGen-5_plotBudjetPerGen-200_he-0.7,297708,203487,483619,765137
nGen-5_plotBudjetPerGen-200_he-0.7,43399,728042,463122,594654
nGen-5_plotBudjetPerGen-200_he-0.7,422534,61319,788819,970861
nGen-5_plotBudjetPerGen-200_he-0.7,546298,785583,102011,615745
nGen-5_plotBudjetPerGen-200_he-0.7,153223,20172,420598,943024
nGen-5_plotBudjetPerGen-200_he-0.7,465896,525699,897607,829260
nGen-5_plotBudjetPerGen-200_he-0.7,721712,800256,515920,506418
nGen-5_plotBudjetPerGen-200_he-0.7,446694,586601,135804,594318
nGen-5_plotBudjetPerGen-200_he-0.7,140391,962631,657418,718237
nGen-5_plotBudjetPerGen-200_he-0.7,242305,829733,906847,864157
nGen-5_plotBudjetPerGen-200_he-0.7,120018,676862,649931,918663
nGen-5_plotBudjetPerGen-200_he-0.7,450066,133231,217960,750477
nGen-5_plotBudjetPerGen-200_he-0.7,86922,6816,832874,204782
nGen-5_plotBudjetPerGen-200_he-0.7,526401,441613,764351,327293
nGen-5_plotBudjetPerGen-200_he-0.7,502777,819979,482084,853749
nGen-5_plotBudjetPerGen-200_he-0.7,772988,711717,478380,162390
nGen-5_plotBudjetPerGen-200_he-0.7,776669,324517,702512,913389
nGen-5_plotBudjetPerGen-200_he-0.7,32313,216940,250690,204968
nGen-5_plotBudjetPerGen-200_he-0.7,229550,989709,573965,353080
nGen-5_plotBudjetPerGen-200_he-0.7,675542,361566,552876,967052
nGen-5_plotBudjetPerGen-200_he-0.7,483874,461367,151770,524884
nGen-5_plotBudjetPerGen-200_he-0.7,902410,776984,360869,973654
nGen-5_plotBudjetPerGen-200_he-0.7,874786,604600,262342,813383
nGen-5_plotBudjetPerGen-200_he-0.7,180340,195890,552646,280133
nGen-5_plotBudjetPerGen-200_he-0.7,901120,244245,78832,592677
nGen-5_plotBudjetPerGen-200_he-0.7,33048,490904,224804,626322
nGen-5_plotBudjetPerGen-200_he-0.7,981979,194918,84128,831948
nGen-5_plotBudjetPerGen-200_he-0.7,778447,266421,55937,972091
nGen-5_plotBudjetPerGen-200_he-0.7,344972,467106,480358,749674
nGen-5_plotBudjetPerGen-200_he-0.7,468825,429238,487973,553145
nGen-5_plotBudjetPerGen-200_he-0.7,94814,739100,590202,953343
nGen-5_plotBudjetPerGen-200_he-0.7,376724,943626,258109,318271
nGen-5_plotBudjetPerGen-200_he-0.7,300232,221078,806769,79162
nGen-5_plotBudjetPerGen-200_he-0.7,350240,837220,107141,757320
nGen-5_plotBudjetPerGen-200_he-0.7,47668,630787,465088,106362
nGen-5_plotBudjetPerGen-200_he-0.7,807914,812237,415142,816020
nGen-5_plotBudjetPerGen-200_he-0.7,487455,498377,460484,657465
nGen-5_plotBudjetPerGen-200_he-0.7,222387,199366,6162,354759
nGen-5_plotBudjetPerGen-200_he-0.7,558502,121214,735711,759238
nGen-5_plotBudjetPerGen-200_he-0.7,79717,575502,920600,524598
nGen-5_plotBudjetPerGen-200_he-0.7,84356,879414,5082,643542
nGen-5_plotBudjetPerGen-200_he-0.7,527573,775440,354731,508817
nGen-5_plotBudjetPerGen-200_he-0.7,639062,174268,399931,124194
nGen-5_plotBudjetPerGen-200_he-0.7,579383,318387,525003,601805
nGen-5_plotBudjetPerGen-200_he-0.7,820534,22223,651438,425863
nGen-5_plotBudjetPerGen-200_he-0.7,881882,589419,495111,373184
nGen-5_plotBudjetPerGen-200_he-0.7,933443,960650,873623,160435
nGen-5_plotBudjetPerGen-200_he-0.7,284716,115017,546139,566817
nGen-5_plotBudjetPerGen-200_he-0.7,767169,838803,627481,196798
nGen-5_plotBudjetPerGen-200_he-0.7,728279,255723,187986,605794
nGen-5_plotBudjetPerGen-200_he-0.7,280455,237086,592035,818300
nGen-5_plotBudjetPerGen-200_he-0.7,7094,296056,64114,586293
nGen-5_plotBudjetPerGen-200_he-0.7,188424,711838,591450,60801
nGen-5_plotBudjetPerGen-200_he-0.7,623715,971877,91097,375071
nGen-5_plotBudjetPerGen-200_he-0.7,158301,897816,804700,276654
